Timestamp;Date;Type;Detail
19:20:50.4811752;19-12-2024;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 1,3,1;Browsing Mode: Online;;
19:23:03.2382456;19-12-2024;Session Status;Stop;;
