Timestamp;Date;Type;Detail
18:26:19.0171600;19-12-2024;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 1,3,1;Browsing Mode: Online;;
18:37:36.8728022;19-12-2024;Session Status;Stop;;
