Timestamp;Date;Type;Detail
18:41:37.5340006;21-12-2024;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 1,3,1;Browsing Mode: Online;;
18:42:59.1874768;21-12-2024;Session Status;Stop;;
