Timestamp;Date;Type;Detail
19:09:13.6966166;18-02-2025;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 1,3,1;Browsing Mode: Online;;
19:09:19.4632616;18-02-2025;Selection;Selected;Url: https://www.latercera.com/;
