Timestamp;Date;Type;Detail
17:56:30.0894992;07-01-2025;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 1,3,1;Browsing Mode: Online;;
17:57:10.8873261;07-01-2025;Session Status;Stop;;
