Timestamp;Date;Type;Detail
15:26:01.2091984;20-02-2025;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 1,3,1;Browsing Mode: Online;;
15:26:38.5954304;20-02-2025;Selection;Selected;Url: https://www.latercera.com/;
