Timestamp;Date;Type;Detail
20:35:15.3260293;04-12-2024;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 1,3,1;Browsing Mode: Online;;
20:35:21.6444038;04-12-2024;Session Status;Stop;;
