Timestamp;Date;Type;Detail
10:49:37.7555607;06-02-2025;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;;
10:49:45.3570611;06-02-2025;User Movement;New position: (1,509934,2,384186E-07,1,113922);;
10:49:45.3580672;06-02-2025;User Movement;New position: (1,509934,2,384186E-07,1,113922);;
10:49:45.9170039;06-02-2025;User Movement;New position: (0,4261021,-1,192093E-07,-2,90825);;
10:49:45.9180092;06-02-2025;User Movement;New position: (0,4261021,-1,192093E-07,-2,90825);;
10:49:46.8285953;06-02-2025;User Movement;New position: (-1,306639,5,960464E-07,-6,812933);;
10:49:47.6584835;06-02-2025;User Movement;New position: (-1,711142,9,536743E-07,-9,406049);;
10:49:47.6600273;06-02-2025;User Movement;New position: (-1,711142,9,536743E-07,-9,406049);;
10:50:01.8043090;06-02-2025;Selection;Selected;Url: https://www.latercera.com/;
10:50:29.3094593;06-02-2025;Category;Added;Url: https://www.latercera.com/;Name: Hola;
