Timestamp;Date;Type;Detail
16:43:06.6630394;19-02-2025;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;;
16:46:15.4666168;19-02-2025;User Movement;New position: (4,212321,-7,152557E-07,2,884762);;
16:46:17.8935951;19-02-2025;User Movement;New position: (4,156532,0,1,325077);;
16:46:17.8946095;19-02-2025;User Movement;New position: (4,156532,0,1,325077);;
